timestamp,msg_type,lat,lon,alt,roll,pitch,yaw,voltage,current,battery_remaining,throttle
2026-03-26T19:40:13.365463,ATTITUDE,,,,0.46874693036079407,0.019197434186935425,-0.3877384662628174,,,,
2026-03-26T19:40:13.573113,ATTITUDE,,,,0.4686574637889862,0.019172603264451027,-0.3880310654640198,,,,
2026-03-26T19:40:14.365463,ATTITUDE,,,,0.468933641910553,0.019459104165434837,-0.3889991343021393,,,,
2026-03-26T19:40:14.573129,ATTITUDE,,,,0.4690499007701874,0.019567307084798813,-0.389276385307312,,,,
2026-03-26T19:40:15.365540,ATTITUDE,,,,0.4692259132862091,0.019717860966920853,-0.39009925723075867,,,,
2026-03-26T19:40:15.573478,ATTITUDE,,,,0.46924999356269836,0.01975257880985737,-0.3903101980686188,,,,
2026-03-26T19:40:16.365543,ATTITUDE,,,,0.4690321981906891,0.019574223086237907,-0.39138874411582947,,,,
2026-03-26T19:40:16.574163,ATTITUDE,,,,0.4690578579902649,0.019551262259483337,-0.39164999127388,,,,
2026-03-26T19:40:17.365946,ATTITUDE,,,,0.46899449825286865,0.019430574029684067,-0.39273297786712646,,,,
2026-03-26T19:40:17.573301,ATTITUDE,,,,0.46898841857910156,0.019417935982346535,-0.392975777387619,,,,
2026-03-26T19:40:18.365533,ATTITUDE,,,,0.4690924882888794,0.019369246438145638,-0.3939749598503113,,,,
2026-03-26T19:40:18.573744,ATTITUDE,,,,0.4690820574760437,0.019358646124601364,-0.394258588552475,,,,
2026-03-26T19:40:19.365672,ATTITUDE,,,,0.4694664776325226,0.019812388345599174,-0.39516928791999817,,,,
2026-03-26T19:40:19.574050,ATTITUDE,,,,0.46951520442962646,0.01990005373954773,-0.39528363943099976,,,,
2026-03-26T19:40:20.366097,ATTITUDE,,,,0.46920883655548096,0.019875865429639816,-0.396548867225647,,,,
2026-03-26T19:40:20.573664,ATTITUDE,,,,0.46904486417770386,0.019778504967689514,-0.3968920111656189,,,,
2026-03-26T19:40:20.932970,ATTITUDE,,,,0.46941718459129333,0.020137285813689232,-0.39727815985679626,,,,
2026-03-26T19:40:21.365555,ATTITUDE,,,,0.46965503692626953,0.020384257659316063,-0.3976709246635437,,,,
2026-03-26T19:40:21.479230,ATTITUDE,,,,0.46960020065307617,0.02035466954112053,-0.3979029059410095,,,,
2026-03-26T19:40:22.365609,ATTITUDE,,,,0.4695543646812439,0.020217422395944595,-0.39876416325569153,,,,
2026-03-26T19:40:22.480977,ATTITUDE,,,,0.4695477783679962,0.020168228074908257,-0.3989883065223694,,,,
2026-03-26T19:40:23.093931,ATTITUDE,,,,0.4695943295955658,0.020092865452170372,-0.39965853095054626,,,,
2026-03-26T19:40:23.365610,ATTITUDE,,,,0.4696357548236847,0.020120451226830482,-0.3998854458332062,,,,
2026-03-26T19:40:23.573832,ATTITUDE,,,,0.46954503655433655,0.02007400058209896,-0.4001198709011078,,,,
2026-03-26T19:40:24.574148,ATTITUDE,,,,0.4694393277168274,0.019940681755542755,-0.40150976181030273,,,,
2026-03-26T19:40:25.365754,ATTITUDE,,,,0.46951568126678467,0.019982492551207542,-0.4025568962097168,,,,
2026-03-26T19:40:25.574178,ATTITUDE,,,,0.46953555941581726,0.020005270838737488,-0.40278369188308716,,,,
2026-03-26T19:40:26.104125,ATTITUDE,,,,0.46943989396095276,0.019948184490203857,-0.40350595116615295,,,,
2026-03-26T19:40:26.365798,ATTITUDE,,,,0.46943292021751404,0.019987251609563828,-0.4037673771381378,,,,
2026-03-26T19:40:26.574290,ATTITUDE,,,,0.4694417715072632,0.01996525563299656,-0.40404438972473145,,,,
2026-03-26T19:40:27.105350,ATTITUDE,,,,0.469474732875824,0.019985444843769073,-0.404827743768692,,,,
2026-03-26T19:40:27.365668,ATTITUDE,,,,0.46937739849090576,0.01991083100438118,-0.40514230728149414,,,,
2026-03-26T19:40:27.573854,ATTITUDE,,,,0.4690684676170349,0.01958853006362915,-0.40559419989585876,,,,
2026-03-26T19:40:28.101433,ATTITUDE,,,,0.46994221210479736,0.019805194810032845,-0.40606021881103516,,,,
2026-03-26T19:40:28.365809,ATTITUDE,,,,0.3588029146194458,-0.013319356366991997,-0.3903889060020447,,,,
2026-03-26T19:40:28.573693,ATTITUDE,,,,0.07564905285835266,-0.0823049545288086,-0.13200931251049042,,,,
2026-03-26T19:40:29.104542,ATTITUDE,,,,0.049251824617385864,-0.09366419911384583,-0.12513303756713867,,,,
2026-03-26T19:40:29.365791,ATTITUDE,,,,0.0448593869805336,-0.0939079150557518,-0.12768952548503876,,,,
2026-03-26T19:40:29.573866,ATTITUDE,,,,0.03459259495139122,-0.09235921502113342,-0.13221439719200134,,,,
2026-03-26T19:40:30.104206,ATTITUDE,,,,-0.011881638318300247,-0.09281645715236664,-0.13798308372497559,,,,
2026-03-26T19:40:30.365875,ATTITUDE,,,,-0.005682135466486216,-0.09075647592544556,-0.14265593886375427,,,,
2026-03-26T19:40:30.574017,ATTITUDE,,,,-0.009892094880342484,-0.09192512929439545,-0.14378279447555542,,,,
2026-03-26T19:40:31.104268,ATTITUDE,,,,-0.029112065210938454,-0.09445162117481232,-0.14093805849552155,,,,
2026-03-26T19:40:31.365841,ATTITUDE,,,,-0.027652546763420105,-0.09308134764432907,-0.14096800982952118,,,,
2026-03-26T19:40:31.573969,ATTITUDE,,,,-0.026381341740489006,-0.0945880115032196,-0.14114461839199066,,,,
2026-03-26T19:40:32.099221,ATTITUDE,,,,-0.02845437452197075,-0.09591559320688248,-0.14061173796653748,,,,
2026-03-26T19:40:32.365730,ATTITUDE,,,,-0.029665643349289894,-0.09655929356813431,-0.14108358323574066,,,,
2026-03-26T19:40:32.573948,ATTITUDE,,,,-0.031180236488580704,-0.09602668136358261,-0.141067236661911,,,,
2026-03-26T19:40:33.094679,ATTITUDE,,,,-0.04278383404016495,-0.09924842417240143,-0.1390404999256134,,,,
2026-03-26T19:40:33.363923,ATTITUDE,,,,-0.04232894629240036,-0.10192770510911942,-0.13957081735134125,,,,
2026-03-26T19:40:33.574082,ATTITUDE,,,,-0.04296917840838432,-0.10297080874443054,-0.1400594562292099,,,,
2026-03-26T19:40:34.099251,ATTITUDE,,,,-0.04764270782470703,-0.10531052201986313,-0.13970358669757843,,,,
2026-03-26T19:40:34.363464,ATTITUDE,,,,-0.049552466720342636,-0.10670579224824905,-0.13942736387252808,,,,
2026-03-26T19:40:34.574478,ATTITUDE,,,,-0.05097717419266701,-0.10821953415870667,-0.13930682837963104,,,,
2026-03-26T19:40:35.094729,ATTITUDE,,,,-0.04947858676314354,-0.11082874238491058,-0.14034534990787506,,,,
2026-03-26T19:40:35.363531,ATTITUDE,,,,-0.05029337480664253,-0.11103165149688721,-0.14064562320709229,,,,
2026-03-26T19:40:35.573676,ATTITUDE,,,,-0.049387987703084946,-0.11064117401838303,-0.14073877036571503,,,,
2026-03-26T19:40:36.096767,ATTITUDE,,,,-0.048891156911849976,-0.11098849028348923,-0.14163435995578766,,,,
2026-03-26T19:40:36.363536,ATTITUDE,,,,-0.04878304898738861,-0.11080276966094971,-0.14175572991371155,,,,
2026-03-26T19:40:36.574068,ATTITUDE,,,,-0.048761915415525436,-0.11113611608743668,-0.14207762479782104,,,,
2026-03-26T19:40:37.094389,ATTITUDE,,,,-0.05062190815806389,-0.11149115860462189,-0.1424819380044937,,,,
2026-03-26T19:40:37.363497,ATTITUDE,,,,-0.05112158879637718,-0.1121753379702568,-0.14265945553779602,,,,
2026-03-26T19:40:37.574454,ATTITUDE,,,,-0.04988984763622284,-0.11208083480596542,-0.14290006458759308,,,,
2026-03-26T19:40:38.099729,ATTITUDE,,,,-0.048510484397411346,-0.11203084886074066,-0.14318643510341644,,,,
2026-03-26T19:40:38.363593,ATTITUDE,,,,-0.0473686084151268,-0.112527035176754,-0.1435171663761139,,,,
2026-03-26T19:40:38.574115,ATTITUDE,,,,-0.04587750881910324,-0.11231826990842819,-0.14360757172107697,,,,
2026-03-26T19:40:39.104488,ATTITUDE,,,,-0.04699861258268356,-0.11300432682037354,-0.14471562206745148,,,,
2026-03-26T19:40:39.364019,ATTITUDE,,,,-0.044507209211587906,-0.113544762134552,-0.14483921229839325,,,,
2026-03-26T19:40:39.574012,ATTITUDE,,,,-0.04354682192206383,-0.11433674395084381,-0.14518411457538605,,,,
2026-03-26T19:40:40.099804,ATTITUDE,,,,-0.046078260987997055,-0.11479131877422333,-0.14583754539489746,,,,
2026-03-26T19:40:40.363720,ATTITUDE,,,,-0.04701262339949608,-0.11612401902675629,-0.14654015004634857,,,,
2026-03-26T19:40:40.574207,ATTITUDE,,,,-0.04666418209671974,-0.11609270423650742,-0.14692145586013794,,,,
2026-03-26T19:40:41.097256,ATTITUDE,,,,-0.04778940603137016,-0.11704301834106445,-0.14826437830924988,,,,
2026-03-26T19:40:41.363643,ATTITUDE,,,,-0.048072997480630875,-0.11767410486936569,-0.1487104594707489,,,,
2026-03-26T19:40:41.574246,ATTITUDE,,,,-0.049706898629665375,-0.11832962185144424,-0.1488991230726242,,,,
2026-03-26T19:40:42.097026,ATTITUDE,,,,-0.04971127584576607,-0.11864979565143585,-0.1498779058456421,,,,
2026-03-26T19:40:42.363639,ATTITUDE,,,,-0.05010276660323143,-0.11884085088968277,-0.15022112429141998,,,,
2026-03-26T19:40:42.574129,ATTITUDE,,,,-0.051078666001558304,-0.1192379742860794,-0.15051758289337158,,,,
2026-03-26T19:40:43.096976,ATTITUDE,,,,-0.05126011744141579,-0.11888650059700012,-0.15095046162605286,,,,
2026-03-26T19:40:43.364302,ATTITUDE,,,,-0.05185368284583092,-0.11893298476934433,-0.1512323021888733,,,,
2026-03-26T19:40:43.574567,ATTITUDE,,,,-0.052194613963365555,-0.1188679188489914,-0.15129439532756805,,,,
2026-03-26T19:40:44.097105,ATTITUDE,,,,-0.053100019693374634,-0.11950547993183136,-0.15214744210243225,,,,
2026-03-26T19:40:44.364344,ATTITUDE,,,,-0.05312655493617058,-0.11943760514259338,-0.15238255262374878,,,,
2026-03-26T19:40:44.574164,ATTITUDE,,,,-0.053052857518196106,-0.119585320353508,-0.1527797281742096,,,,
2026-03-26T19:40:45.097125,ATTITUDE,,,,-0.05077246204018593,-0.11777973920106888,-0.15289990603923798,,,,
2026-03-26T19:40:45.363660,ATTITUDE,,,,-0.049384426325559616,-0.11781420558691025,-0.15275786817073822,,,,
2026-03-26T19:40:45.574254,ATTITUDE,,,,-0.04892009496688843,-0.11846835911273956,-0.15436574816703796,,,,
2026-03-26T19:40:46.094849,ATTITUDE,,,,-0.04707100987434387,-0.11959542334079742,-0.1594967544078827,,,,
2026-03-26T19:40:46.363876,ATTITUDE,,,,-0.04891587421298027,-0.12108263373374939,-0.16106067597866058,,,,
2026-03-26T19:40:46.574516,ATTITUDE,,,,-0.051125332713127136,-0.12309042364358902,-0.16214057803153992,,,,
2026-03-26T19:40:47.094742,ATTITUDE,,,,-0.05192602798342705,-0.12416510283946991,-0.1632465273141861,,,,
2026-03-26T19:40:47.363906,ATTITUDE,,,,-0.051772139966487885,-0.1244128867983818,-0.16365912556648254,,,,
2026-03-26T19:40:47.574528,ATTITUDE,,,,-0.051809605211019516,-0.12480980902910233,-0.16395007073879242,,,,
2026-03-26T19:40:48.107177,ATTITUDE,,,,-0.05152483657002449,-0.12482456862926483,-0.16436412930488586,,,,
2026-03-26T19:40:48.363914,ATTITUDE,,,,-0.05184847116470337,-0.12489517033100128,-0.16459085047245026,,,,
2026-03-26T19:40:48.574389,ATTITUDE,,,,-0.0508720837533474,-0.12435122579336166,-0.16476595401763916,,,,
2026-03-26T19:40:49.107158,ATTITUDE,,,,-0.05050721764564514,-0.12445420771837234,-0.16534815728664398,,,,
2026-03-26T19:40:49.363883,ATTITUDE,,,,-0.05041472241282463,-0.12434346228837967,-0.16557089984416962,,,,
2026-03-26T19:40:49.574984,ATTITUDE,,,,-0.05216490104794502,-0.12528376281261444,-0.16590651869773865,,,,
2026-03-26T19:40:50.102284,ATTITUDE,,,,-0.05144502595067024,-0.12441809475421906,-0.16615475714206696,,,,
2026-03-26T19:40:50.364045,ATTITUDE,,,,-0.050236161798238754,-0.1252719759941101,-0.16674984991550446,,,,
2026-03-26T19:40:50.574617,ATTITUDE,,,,-0.050152286887168884,-0.1261400282382965,-0.1673743724822998,,,,
2026-03-26T19:40:51.104846,ATTITUDE,,,,-0.0497283898293972,-0.12595248222351074,-0.167805477976799,,,,
2026-03-26T19:40:51.363936,ATTITUDE,,,,-0.04922991245985031,-0.1258355677127838,-0.16799253225326538,,,,
2026-03-26T19:40:51.574422,ATTITUDE,,,,-0.049848660826683044,-0.1250813901424408,-0.1678563803434372,,,,
2026-03-26T19:40:52.104913,ATTITUDE,,,,-0.04830858111381531,-0.12575510144233704,-0.16850140690803528,,,,
2026-03-26T19:40:52.364059,ATTITUDE,,,,-0.04786256328225136,-0.12179244309663773,-0.16399924457073212,,,,
2026-03-26T19:40:52.574338,ATTITUDE,,,,-0.04148169234395027,-0.1200522854924202,-0.1694055199623108,,,,
2026-03-26T19:40:53.102257,ATTITUDE,,,,-0.11485031992197037,-0.1273241937160492,-0.19614383578300476,,,,
2026-03-26T19:40:53.363996,ATTITUDE,,,,-0.12303278595209122,-0.12311015278100967,-0.19513267278671265,,,,
2026-03-26T19:40:53.574590,ATTITUDE,,,,-0.11072834581136703,-0.11795684695243835,-0.19428440928459167,,,,
2026-03-26T19:40:54.099973,ATTITUDE,,,,-0.05411004275083542,-0.10675998032093048,-0.20366953313350677,,,,
2026-03-26T19:40:54.364109,ATTITUDE,,,,-0.04332337528467178,-0.10538129508495331,-0.20298708975315094,,,,
2026-03-26T19:40:54.574803,ATTITUDE,,,,-0.04065332189202309,-0.10524776577949524,-0.20395907759666443,,,,
2026-03-26T19:40:55.099811,ATTITUDE,,,,-0.02138609066605568,-0.10207974910736084,-0.2048061043024063,,,,
2026-03-26T19:40:55.364586,ATTITUDE,,,,-0.018124176189303398,-0.10212962329387665,-0.20497246086597443,,,,
2026-03-26T19:40:55.574618,ATTITUDE,,,,-0.01745264045894146,-0.10193980485200882,-0.20489920675754547,,,,
2026-03-26T19:40:56.097354,ATTITUDE,,,,-0.005885263904929161,-0.09562299400568008,-0.2020636945962906,,,,
2026-03-26T19:40:56.364164,ATTITUDE,,,,-0.002963704988360405,-0.09651782363653183,-0.2026127576828003,,,,
2026-03-26T19:40:56.574676,ATTITUDE,,,,-0.0026453465688973665,-0.09749634563922882,-0.2031421661376953,,,,
2026-03-26T19:40:57.095392,ATTITUDE,,,,0.0030585804488509893,-0.10305318981409073,-0.20251695811748505,,,,
2026-03-26T19:40:57.364251,ATTITUDE,,,,0.0024640837218612432,-0.10159420222043991,-0.20145590603351593,,,,
2026-03-26T19:40:57.574548,ATTITUDE,,,,0.0011459705419838428,-0.10122059285640717,-0.20104578137397766,,,,
2026-03-26T19:40:58.104817,ATTITUDE,,,,0.000477959489217028,-0.10245718061923981,-0.20156104862689972,,,,
2026-03-26T19:40:58.364603,ATTITUDE,,,,0.0010431855916976929,-0.10208830237388611,-0.2019861489534378,,,,
2026-03-26T19:40:58.575166,ATTITUDE,,,,-0.004654943011701107,-0.10140447318553925,-0.20323151350021362,,,,
2026-03-26T19:40:59.102467,ATTITUDE,,,,-0.0035596333909779787,-0.09920517355203629,-0.20366854965686798,,,,
2026-03-26T19:40:59.364373,ATTITUDE,,,,-0.0009016272379085422,-0.09885469079017639,-0.2042456865310669,,,,
2026-03-26T19:40:59.574813,ATTITUDE,,,,-0.0015201036585494876,-0.09935588389635086,-0.2044670581817627,,,,
2026-03-26T19:41:00.092438,ATTITUDE,,,,0.0006140685873106122,-0.10023105889558792,-0.20485062897205353,,,,
2026-03-26T19:41:00.364394,ATTITUDE,,,,0.0010928617557510734,-0.10011385381221771,-0.20496626198291779,,,,
2026-03-26T19:41:00.574694,ATTITUDE,,,,0.00197561620734632,-0.10029157251119614,-0.2047501802444458,,,,
2026-03-26T19:41:01.095090,ATTITUDE,,,,0.007142852526158094,-0.10110612958669662,-0.20457401871681213,,,,
2026-03-26T19:41:01.364316,ATTITUDE,,,,0.0094599649310112,-0.10273274779319763,-0.20743140578269958,,,,
2026-03-26T19:41:01.575065,ATTITUDE,,,,0.007961341179907322,-0.10301523655653,-0.2093575894832611,,,,
2026-03-26T19:41:02.105395,ATTITUDE,,,,0.005782910622656345,-0.10552646219730377,-0.21243083477020264,,,,
2026-03-26T19:41:02.364304,ATTITUDE,,,,0.005767666734755039,-0.10623524338006973,-0.21235261857509613,,,,
2026-03-26T19:41:02.574680,ATTITUDE,,,,0.004991300404071808,-0.10726236552000046,-0.21240803599357605,,,,
2026-03-26T19:41:03.100201,ATTITUDE,,,,0.016456885263323784,-0.09901552647352219,-0.1862577348947525,,,,
2026-03-26T19:41:03.364346,ATTITUDE,,,,0.04552455618977547,-0.10330217331647873,-0.1728569120168686,,,,
2026-03-26T19:41:03.574810,ATTITUDE,,,,0.0791841670870781,-0.07842599600553513,-0.16897323727607727,,,,
2026-03-26T19:41:04.100173,ATTITUDE,,,,0.10730195045471191,-0.023179424926638603,-0.14934305846691132,,,,
2026-03-26T19:41:04.364364,ATTITUDE,,,,0.09285362809896469,-0.026249725371599197,-0.1218579113483429,,,,
2026-03-26T19:41:04.574898,ATTITUDE,,,,0.07551102340221405,-0.026601703837513924,-0.09299321472644806,,,,
2026-03-26T19:41:05.100486,ATTITUDE,,,,0.03439529985189438,-0.006455644965171814,-0.10367247462272644,,,,
2026-03-26T19:41:05.364555,ATTITUDE,,,,0.0107389772310853,-0.03299025818705559,-0.09074908494949341,,,,
2026-03-26T19:41:05.574667,ATTITUDE,,,,-0.02959526889026165,-0.028474099934101105,-0.116816446185112,,,,
2026-03-26T19:41:06.102637,ATTITUDE,,,,0.013383646495640278,-0.08622569590806961,-0.1580996960401535,,,,
2026-03-26T19:41:06.364575,ATTITUDE,,,,0.012935665436089039,-0.10331656783819199,-0.15774662792682648,,,,
2026-03-26T19:41:06.576105,ATTITUDE,,,,0.014418432489037514,-0.1037847250699997,-0.1550569087266922,,,,
2026-03-26T19:41:07.092667,ATTITUDE,,,,0.026705505326390266,-0.12837229669094086,-0.17166690528392792,,,,
2026-03-26T19:41:07.364493,ATTITUDE,,,,0.025292670354247093,-0.1338491290807724,-0.17298747599124908,,,,
2026-03-26T19:41:07.575299,ATTITUDE,,,,0.010619385167956352,-0.14093051850795746,-0.17046529054641724,,,,
2026-03-26T19:41:08.102806,ATTITUDE,,,,0.011802474968135357,-0.16103261709213257,-0.19223511219024658,,,,
2026-03-26T19:41:08.364486,ATTITUDE,,,,0.020186150446534157,-0.16398654878139496,-0.2004234492778778,,,,
2026-03-26T19:41:08.575039,ATTITUDE,,,,0.029468445107340813,-0.16582292318344116,-0.19498534500598907,,,,
2026-03-26T19:41:09.100317,ATTITUDE,,,,0.04805498197674751,-0.16084624826908112,-0.19034455716609955,,,,
2026-03-26T19:41:09.364604,ATTITUDE,,,,0.047863468527793884,-0.15155544877052307,-0.19530285894870758,,,,
2026-03-26T19:41:09.575259,ATTITUDE,,,,0.04306140914559364,-0.15250316262245178,-0.19982996582984924,,,,
2026-03-26T19:41:10.105713,ATTITUDE,,,,0.03657064959406853,-0.15445750951766968,-0.20128270983695984,,,,
2026-03-26T19:41:10.364687,ATTITUDE,,,,0.031659070402383804,-0.1562810242176056,-0.19643571972846985,,,,
2026-03-26T19:41:10.575190,ATTITUDE,,,,0.03299897909164429,-0.15459352731704712,-0.19966168701648712,,,,
2026-03-26T19:41:11.092968,ATTITUDE,,,,0.0401877760887146,-0.16136206686496735,-0.20501042902469635,,,,
2026-03-26T19:41:11.364732,ATTITUDE,,,,0.0350847989320755,-0.1663343608379364,-0.19614748656749725,,,,
2026-03-26T19:41:11.575411,ATTITUDE,,,,0.03339269012212753,-0.16331034898757935,-0.1933412253856659,,,,
