timestamp,msg_type,lat,lon,alt,roll,pitch,yaw,voltage,current,battery_remaining,throttle,,,AIRSPEED,7 m/s
2026-03-27T11:02:05.420236,SYS_STATUS,,,,,,,16.39,0,100,,,,,
2026-03-27T11:02:05.422808,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:05.618823,ATTITUDE,,,,-0.087344676,0.011435386,-3.057072163,,,,,,,,
2026-03-27T11:02:05.619799,GLOBAL_POSITION_INT,51.4935458,-1.7482658,166.68,,,,,,,,,,,
2026-03-27T11:02:05.620912,SYS_STATUS,,,,,,,16.385,0,100,,,,,
2026-03-27T11:02:05.623389,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:05.818183,ATTITUDE,,,,-0.033279046,-0.041837636,3.074320316,,,,,,,,
2026-03-27T11:02:05.819427,GLOBAL_POSITION_INT,51.4935472,-1.7482662,166.67,,,,,,,,,,,
2026-03-27T11:02:05.820909,SYS_STATUS,,,,,,,16.368,0,100,,,,,
2026-03-27T11:02:05.824613,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:06.018251,ATTITUDE,,,,0.039654583,-0.007299214,2.992275476,,,,,,,,
2026-03-27T11:02:06.019165,GLOBAL_POSITION_INT,51.4935487,-1.7482658,166.68,,,,,,,,,,,
2026-03-27T11:02:06.020261,SYS_STATUS,,,,,,,16.385,0,100,,,,,
2026-03-27T11:02:06.022795,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:06.218214,ATTITUDE,,,,0.007700893,-0.141231775,2.968141794,,,,,,,,
2026-03-27T11:02:06.219187,GLOBAL_POSITION_INT,51.4935493,-1.748265,166.66,,,,,,,,,,,
2026-03-27T11:02:06.221074,SYS_STATUS,,,,,,,16.359,0,100,,,,,
2026-03-27T11:02:06.223412,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:06.418302,ATTITUDE,,,,0.082809299,-0.093997136,2.9294734,,,,,,,,
2026-03-27T11:02:06.419182,GLOBAL_POSITION_INT,51.4935497,-1.7482638,166.68,,,,,,,,,,,
2026-03-27T11:02:06.420295,SYS_STATUS,,,,,,,16.393,0,100,,,,,
2026-03-27T11:02:06.422884,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:06.618331,ATTITUDE,,,,0.050078303,-0.081843995,2.868003845,,,,,,,,
2026-03-27T11:02:06.619273,GLOBAL_POSITION_INT,51.4935501,-1.7482628,166.69,,,,,,,,,,,
2026-03-27T11:02:06.620437,SYS_STATUS,,,,,,,16.383,0,100,,,,,
2026-03-27T11:02:06.623370,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:06.817664,ATTITUDE,,,,0.063442387,-0.042130295,2.766707182,,,,,,,,
2026-03-27T11:02:06.818674,GLOBAL_POSITION_INT,51.4935497,-1.748262,166.71,,,,,,,,,,,
2026-03-27T11:02:06.819541,SYS_STATUS,,,,,,,16.365,0,100,,,,,
2026-03-27T11:02:06.822841,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:07.018242,ATTITUDE,,,,0.083009765,0.006950653,2.712506771,,,,,,,,
2026-03-27T11:02:07.019159,GLOBAL_POSITION_INT,51.493549,-1.7482619,166.73,,,,,,,,,,,
2026-03-27T11:02:07.020379,SYS_STATUS,,,,,,,16.388,0,100,,,,,
2026-03-27T11:02:07.022749,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:07.218173,ATTITUDE,,,,-0.010128897,0.00541117,2.679072618,,,,,,,,
2026-03-27T11:02:07.218875,GLOBAL_POSITION_INT,51.4935491,-1.7482629,166.71,,,,,,,,,,,
2026-03-27T11:02:07.219738,SYS_STATUS,,,,,,,16.364,0,100,,,,,
2026-03-27T11:02:07.222030,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:07.418196,ATTITUDE,,,,0.010292044,0.008908968,2.791412115,,,,,,,,
2026-03-27T11:02:07.419151,GLOBAL_POSITION_INT,51.4935492,-1.7482637,166.7,,,,,,,,,,,
2026-03-27T11:02:07.420193,SYS_STATUS,,,,,,,16.39,0,100,,,,,
2026-03-27T11:02:07.422368,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:07.619241,ATTITUDE,,,,-0.039568998,0.016611882,2.902980566,,,,,,,,
2026-03-27T11:02:07.620317,GLOBAL_POSITION_INT,51.4935499,-1.7482639,166.69,,,,,,,,,,,
2026-03-27T11:02:07.621361,SYS_STATUS,,,,,,,16.382,0,100,,,,,
2026-03-27T11:02:07.624094,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:07.818959,ATTITUDE,,,,-0.123803332,-0.055137414,2.950404406,,,,,,,,
2026-03-27T11:02:07.820283,GLOBAL_POSITION_INT,51.4935506,-1.7482629,166.66,,,,,,,,,,,
2026-03-27T11:02:07.821400,SYS_STATUS,,,,,,,16.366,0,100,,,,,
2026-03-27T11:02:07.823715,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:08.019082,ATTITUDE,,,,-0.023983402,-0.020794181,2.91033411,,,,,,,,
2026-03-27T11:02:08.020042,GLOBAL_POSITION_INT,51.4935507,-1.7482611,166.66,,,,,,,,,,,
2026-03-27T11:02:08.021438,SYS_STATUS,,,,,,,16.383,0,100,,,,,
2026-03-27T11:02:08.023829,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:08.218300,ATTITUDE,,,,-0.048763953,-0.010980325,2.752505541,,,,,,,,
2026-03-27T11:02:08.219011,GLOBAL_POSITION_INT,51.4935504,-1.7482589,166.66,,,,,,,,,,,
2026-03-27T11:02:08.219872,SYS_STATUS,,,,,,,16.366,0,100,,,,,
2026-03-27T11:02:08.222151,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:08.418257,ATTITUDE,,,,0.0264965,0.058689822,2.647188663,,,,,,,,
2026-03-27T11:02:08.419229,GLOBAL_POSITION_INT,51.4935499,-1.7482566,166.71,,,,,,,,,,,
2026-03-27T11:02:08.420311,SYS_STATUS,,,,,,,16.39,0,100,,,,,
2026-03-27T11:02:08.423672,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:08.618243,ATTITUDE,,,,-0.027228525,0.179701656,2.61303544,,,,,,,,
2026-03-27T11:02:08.619162,GLOBAL_POSITION_INT,51.4935495,-1.7482547,166.76,,,,,,,,,,,
2026-03-27T11:02:08.620540,SYS_STATUS,,,,,,,16.386,0,100,,,,,
2026-03-27T11:02:08.623723,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:08.818982,ATTITUDE,,,,-0.029763041,0.128225058,2.596427679,,,,,,,,
2026-03-27T11:02:08.820187,GLOBAL_POSITION_INT,51.4935488,-1.7482534,166.75,,,,,,,,,,,
2026-03-27T11:02:08.821178,SYS_STATUS,,,,,,,16.364,0,100,,,,,
2026-03-27T11:02:08.824897,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:09.018262,ATTITUDE,,,,0.03512758,0.205470324,2.680058956,,,,,,,,
2026-03-27T11:02:09.019147,GLOBAL_POSITION_INT,51.4935476,-1.748252,166.73,,,,,,,,,,,
2026-03-27T11:02:09.020268,SYS_STATUS,,,,,,,16.391,0,100,,,,,
2026-03-27T11:02:09.022803,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:09.218973,ATTITUDE,,,,0.012734139,0.279207796,2.745096922,,,,,,,,
2026-03-27T11:02:09.219887,GLOBAL_POSITION_INT,51.4935464,-1.7482501,166.68,,,,,,,,,,,
2026-03-27T11:02:09.221094,SYS_STATUS,,,,,,,16.361,0,100,,,,,
2026-03-27T11:02:09.223627,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:09.419034,ATTITUDE,,,,0.011987681,0.23400034,2.758535385,,,,,,,,
2026-03-27T11:02:09.419946,GLOBAL_POSITION_INT,51.4935452,-1.7482485,166.65,,,,,,,,,,,
2026-03-27T11:02:09.421460,SYS_STATUS,,,,,,,16.391,0,100,,,,,
2026-03-27T11:02:09.423770,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:09.618238,ATTITUDE,,,,0.049158283,0.31215328,2.873863935,,,,,,,,
2026-03-27T11:02:09.619246,GLOBAL_POSITION_INT,51.4935438,-1.7482478,166.7,,,,,,,,,,,
2026-03-27T11:02:09.620356,SYS_STATUS,,,,,,,16.382,0,100,,,,,
2026-03-27T11:02:09.623002,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:09.817587,ATTITUDE,,,,0.011481537,0.329660475,3.100490332,,,,,,,,
2026-03-27T11:02:09.818578,GLOBAL_POSITION_INT,51.4935427,-1.7482471,166.74,,,,,,,,,,,
2026-03-27T11:02:09.819899,SYS_STATUS,,,,,,,16.363,0,100,,,,,
2026-03-27T11:02:09.823280,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:10.018259,ATTITUDE,,,,0.067415804,0.326729476,-2.96470499,,,,,,,,
2026-03-27T11:02:10.019139,GLOBAL_POSITION_INT,51.4935426,-1.7482456,166.72,,,,,,,,,,,
2026-03-27T11:02:10.020393,SYS_STATUS,,,,,,,16.386,0,100,,,,,
2026-03-27T11:02:10.022819,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:10.218962,ATTITUDE,,,,0.024926033,0.202453971,-2.769456148,,,,,,,,
2026-03-27T11:02:10.220100,GLOBAL_POSITION_INT,51.4935421,-1.7482439,166.68,,,,,,,,,,,
2026-03-27T11:02:10.221176,SYS_STATUS,,,,,,,16.364,0,100,,,,,
2026-03-27T11:02:10.223911,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:10.418261,ATTITUDE,,,,0.073818333,0.275927901,-2.618868351,,,,,,,,
2026-03-27T11:02:10.419299,GLOBAL_POSITION_INT,51.4935413,-1.7482427,166.7,,,,,,,,,,,
2026-03-27T11:02:10.420629,SYS_STATUS,,,,,,,16.386,0,100,,,,,
2026-03-27T11:02:10.423045,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:10.618735,ATTITUDE,,,,0.028399121,0.273352742,-2.462852478,,,,,,,,
2026-03-27T11:02:10.619509,GLOBAL_POSITION_INT,51.4935405,-1.748242,166.65,,,,,,,,,,,
2026-03-27T11:02:10.620422,SYS_STATUS,,,,,,,16.382,0,100,,,,,
2026-03-27T11:02:10.622865,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:10.818312,ATTITUDE,,,,0.14814879,0.224053666,-2.323216438,,,,,,,,
2026-03-27T11:02:10.819295,GLOBAL_POSITION_INT,51.4935401,-1.7482411,166.63,,,,,,,,,,,
2026-03-27T11:02:10.820646,SYS_STATUS,,,,,,,16.369,0,100,,,,,
2026-03-27T11:02:10.823606,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:11.019050,ATTITUDE,,,,-0.019458385,0.203792289,-2.137666464,,,,,,,,
2026-03-27T11:02:11.019853,GLOBAL_POSITION_INT,51.4935403,-1.7482399,166.64,,,,,,,,,,,
2026-03-27T11:02:11.020991,SYS_STATUS,,,,,,,16.375,0,100,,,,,
2026-03-27T11:02:11.023819,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:11.218286,ATTITUDE,,,,-0.067798786,0.20946914,-2.053559303,,,,,,,,
2026-03-27T11:02:11.219310,GLOBAL_POSITION_INT,51.4935407,-1.7482382,166.67,,,,,,,,,,,
2026-03-27T11:02:11.220763,SYS_STATUS,,,,,,,16.389,0,100,,,,,
2026-03-27T11:02:11.223267,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:11.418409,ATTITUDE,,,,-0.075693771,0.234453335,-1.908774734,,,,,,,,
2026-03-27T11:02:11.419352,GLOBAL_POSITION_INT,51.493541,-1.7482377,166.68,,,,,,,,,,,
2026-03-27T11:02:11.420425,SYS_STATUS,,,,,,,16.389,0,100,,,,,
2026-03-27T11:02:11.423001,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:11.619011,ATTITUDE,,,,-0.030647105,0.246783152,-1.808081627,,,,,,,,
2026-03-27T11:02:11.620007,GLOBAL_POSITION_INT,51.4935415,-1.7482373,166.64,,,,,,,,,,,
2026-03-27T11:02:11.621285,SYS_STATUS,,,,,,,16.384,0,100,,,,,
2026-03-27T11:02:11.624015,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:11.819049,ATTITUDE,,,,0.039674081,0.242048398,-1.874102235,,,,,,,,
2026-03-27T11:02:11.820491,GLOBAL_POSITION_INT,51.4935417,-1.7482371,166.61,,,,,,,,,,,
2026-03-27T11:02:11.821658,SYS_STATUS,,,,,,,16.372,0,100,,,,,
2026-03-27T11:02:11.824484,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:12.018974,ATTITUDE,,,,0.186977878,0.190461144,-1.849460602,,,,,,,,
2026-03-27T11:02:12.020203,GLOBAL_POSITION_INT,51.4935419,-1.7482381,166.6,,,,,,,,,,,
2026-03-27T11:02:12.021564,SYS_STATUS,,,,,,,16.374,0,100,,,,,
2026-03-27T11:02:12.024290,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:12.218247,ATTITUDE,,,,0.223093495,0.123252779,-1.689075589,,,,,,,,
2026-03-27T11:02:12.219028,GLOBAL_POSITION_INT,51.4935433,-1.748239,166.57,,,,,,,,,,,
2026-03-27T11:02:12.219908,SYS_STATUS,,,,,,,16.387,0,100,,,,,
2026-03-27T11:02:12.222177,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:12.418743,ATTITUDE,,,,-0.052870996,-0.007316532,-1.4033463,,,,,,,,
2026-03-27T11:02:12.419717,GLOBAL_POSITION_INT,51.4935456,-1.7482386,166.55,,,,,,,,,,,
2026-03-27T11:02:12.421089,SYS_STATUS,,,,,,,16.386,0,100,,,,,
2026-03-27T11:02:12.423494,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:12.618367,ATTITUDE,,,,-0.005743012,-0.135621741,-1.103739977,,,,,,,,
2026-03-27T11:02:12.619258,GLOBAL_POSITION_INT,51.4935471,-1.7482379,166.56,,,,,,,,,,,
2026-03-27T11:02:12.621081,SYS_STATUS,,,,,,,16.385,0,100,,,,,
2026-03-27T11:02:12.623565,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:12.818945,ATTITUDE,,,,0.116040736,-0.130166128,-1.038890839,,,,,,,,
2026-03-27T11:02:12.820463,GLOBAL_POSITION_INT,51.4935478,-1.7482386,166.49,,,,,,,,,,,
2026-03-27T11:02:12.821573,SYS_STATUS,,,,,,,16.375,0,100,,,,,
2026-03-27T11:02:12.823908,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:13.018364,ATTITUDE,,,,-0.041470475,-0.051983759,-1.193641186,,,,,,,,
2026-03-27T11:02:13.019282,GLOBAL_POSITION_INT,51.493549,-1.7482414,166.41,,,,,,,,,,,
2026-03-27T11:02:13.020511,SYS_STATUS,,,,,,,16.375,0,100,,,,,
2026-03-27T11:02:13.022989,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:13.218804,ATTITUDE,,,,0.02822588,-0.053880502,-1.367034674,,,,,,,,
2026-03-27T11:02:13.219489,GLOBAL_POSITION_INT,51.4935507,-1.7482452,166.41,,,,,,,,,,,
2026-03-27T11:02:13.220439,SYS_STATUS,,,,,,,16.386,0,100,,,,,
2026-03-27T11:02:13.222928,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:13.419042,ATTITUDE,,,,0.052884437,-0.022863828,-1.458063126,,,,,,,,
2026-03-27T11:02:13.420003,GLOBAL_POSITION_INT,51.4935532,-1.7482489,166.4,,,,,,,,,,,
2026-03-27T11:02:13.421206,SYS_STATUS,,,,,,,16.393,0,100,,,,,
2026-03-27T11:02:13.423628,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:13.618266,ATTITUDE,,,,0.01808935,-0.080410346,-1.477926612,,,,,,,,
2026-03-27T11:02:13.619174,GLOBAL_POSITION_INT,51.4935564,-1.748252,166.4,,,,,,,,,,,
2026-03-27T11:02:13.620409,SYS_STATUS,,,,,,,16.381,0,100,,,,,
2026-03-27T11:02:13.622969,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:13.818416,ATTITUDE,,,,0.088085666,-0.031460728,-1.513312221,,,,,,,,
2026-03-27T11:02:13.819329,GLOBAL_POSITION_INT,51.4935594,-1.7482548,166.4,,,,,,,,,,,
2026-03-27T11:02:13.820468,SYS_STATUS,,,,,,,16.363,0,100,,,,,
2026-03-27T11:02:13.823183,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:14.018676,ATTITUDE,,,,-0.011330253,-0.020903694,-1.674934745,,,,,,,,
2026-03-27T11:02:14.019703,GLOBAL_POSITION_INT,51.4935626,-1.7482579,166.34,,,,,,,,,,,
2026-03-27T11:02:14.020932,SYS_STATUS,,,,,,,16.381,0,100,,,,,
2026-03-27T11:02:14.023522,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:14.218987,ATTITUDE,,,,0.054559343,-0.044136513,-1.807958603,,,,,,,,
2026-03-27T11:02:14.220542,GLOBAL_POSITION_INT,51.4935652,-1.7482612,166.35,,,,,,,,,,,
2026-03-27T11:02:14.222090,SYS_STATUS,,,,,,,16.361,0,100,,,,,
2026-03-27T11:02:14.224929,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:14.418413,ATTITUDE,,,,0.095900811,-0.006665487,-1.879224062,,,,,,,,
2026-03-27T11:02:14.419213,GLOBAL_POSITION_INT,51.493568,-1.7482649,166.35,,,,,,,,,,,
2026-03-27T11:02:14.420526,SYS_STATUS,,,,,,,16.387,0,100,,,,,
2026-03-27T11:02:14.423112,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:14.618433,ATTITUDE,,,,0.014961933,-0.002746776,-1.840422273,,,,,,,,
2026-03-27T11:02:14.619447,GLOBAL_POSITION_INT,51.4935709,-1.7482682,166.36,,,,,,,,,,,
2026-03-27T11:02:14.620535,SYS_STATUS,,,,,,,16.379,0,100,,,,,
2026-03-27T11:02:14.623898,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:14.819223,ATTITUDE,,,,0.070946604,-0.010136655,-1.785813928,,,,,,,,
2026-03-27T11:02:14.820316,GLOBAL_POSITION_INT,51.4935738,-1.7482712,166.34,,,,,,,,,,,
2026-03-27T11:02:14.821631,SYS_STATUS,,,,,,,16.365,0,100,,,,,
2026-03-27T11:02:14.824553,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:15.018277,ATTITUDE,,,,0.059925139,0.043921221,-1.871553659,,,,,,,,
2026-03-27T11:02:15.019186,GLOBAL_POSITION_INT,51.4935767,-1.7482744,166.27,,,,,,,,,,,
2026-03-27T11:02:15.020803,SYS_STATUS,,,,,,,16.381,0,100,,,,,
2026-03-27T11:02:15.023517,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:15.218296,ATTITUDE,,,,0.036246177,0.023695054,-1.937042713,,,,,,,,
2026-03-27T11:02:15.219225,GLOBAL_POSITION_INT,51.4935793,-1.7482776,166.25,,,,,,,,,,,
2026-03-27T11:02:15.220429,SYS_STATUS,,,,,,,16.358,0,100,,,,,
2026-03-27T11:02:15.223008,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:15.419100,ATTITUDE,,,,0.004846529,0.017399909,-1.911124349,,,,,,,,
2026-03-27T11:02:15.420369,GLOBAL_POSITION_INT,51.4935822,-1.7482808,166.21,,,,,,,,,,,
2026-03-27T11:02:15.421684,SYS_STATUS,,,,,,,16.394,0,100,,,,,
2026-03-27T11:02:15.424225,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:15.618357,ATTITUDE,,,,0.0287477,-0.039549407,-1.761660099,,,,,,,,
2026-03-27T11:02:15.619140,GLOBAL_POSITION_INT,51.4935853,-1.7482829,166.17,,,,,,,,,,,
2026-03-27T11:02:15.620416,SYS_STATUS,,,,,,,16.387,0,100,,,,,
2026-03-27T11:02:15.623372,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:15.818341,ATTITUDE,,,,0.084426589,-0.033914156,-1.615546107,,,,,,,,
2026-03-27T11:02:15.819391,GLOBAL_POSITION_INT,51.493588,-1.7482847,166.13,,,,,,,,,,,
2026-03-27T11:02:15.821220,SYS_STATUS,,,,,,,16.366,0,100,,,,,
2026-03-27T11:02:15.823718,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:16.018398,ATTITUDE,,,,0.145448267,0.056309968,-1.557496786,,,,,,,,
2026-03-27T11:02:16.019468,GLOBAL_POSITION_INT,51.4935906,-1.7482868,166.03,,,,,,,,,,,
2026-03-27T11:02:16.020897,SYS_STATUS,,,,,,,16.383,0,100,,,,,
2026-03-27T11:02:16.024295,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:16.218363,ATTITUDE,,,,0.153442323,0.009263321,-1.586250782,,,,,,,,
2026-03-27T11:02:16.219611,GLOBAL_POSITION_INT,51.4935927,-1.7482892,165.96,,,,,,,,,,,
2026-03-27T11:02:16.221027,SYS_STATUS,,,,,,,16.358,0,100,,,,,
2026-03-27T11:02:16.223620,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:16.418373,ATTITUDE,,,,0.176917359,0.037512198,-1.59121263,,,,,,,,
2026-03-27T11:02:16.419280,GLOBAL_POSITION_INT,51.4935949,-1.7482915,165.91,,,,,,,,,,,
2026-03-27T11:02:16.420416,SYS_STATUS,,,,,,,16.388,0,100,,,,,
2026-03-27T11:02:16.423038,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:16.618369,ATTITUDE,,,,0.049656682,0.007364222,-1.443113923,,,,,,,,
2026-03-27T11:02:16.619258,GLOBAL_POSITION_INT,51.4935971,-1.7482934,165.84,,,,,,,,,,,
2026-03-27T11:02:16.620526,SYS_STATUS,,,,,,,16.381,0,100,,,,,
2026-03-27T11:02:16.623399,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:16.819126,ATTITUDE,,,,0.075947493,0.005479165,-1.331977963,,,,,,,,
2026-03-27T11:02:16.820598,GLOBAL_POSITION_INT,51.4935991,-1.7482955,165.82,,,,,,,,,,,
2026-03-27T11:02:16.821786,SYS_STATUS,,,,,,,16.364,0,100,,,,,
2026-03-27T11:02:16.824652,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:17.018385,ATTITUDE,,,,0.004505978,0.106380351,-1.390023947,,,,,,,,
2026-03-27T11:02:17.019290,GLOBAL_POSITION_INT,51.4936008,-1.748298,165.76,,,,,,,,,,,
2026-03-27T11:02:17.020439,SYS_STATUS,,,,,,,16.386,0,100,,,,,
2026-03-27T11:02:17.023006,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:17.218323,ATTITUDE,,,,0.019353239,0.069369525,-1.434864759,,,,,,,,
2026-03-27T11:02:17.219194,GLOBAL_POSITION_INT,51.4936026,-1.7483012,165.74,,,,,,,,,,,
2026-03-27T11:02:17.220315,SYS_STATUS,,,,,,,16.367,0,100,,,,,
2026-03-27T11:02:17.223495,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:17.418349,ATTITUDE,,,,0.103275642,0.070147693,-1.49155736,,,,,,,,
2026-03-27T11:02:17.419221,GLOBAL_POSITION_INT,51.4936047,-1.7483044,165.77,,,,,,,,,,,
2026-03-27T11:02:17.420445,SYS_STATUS,,,,,,,16.391,0,100,,,,,
2026-03-27T11:02:17.423423,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:17.618455,ATTITUDE,,,,0.045122184,0.090681322,-1.435175538,,,,,,,,
2026-03-27T11:02:17.619167,GLOBAL_POSITION_INT,51.4936071,-1.7483074,165.74,,,,,,,,,,,
2026-03-27T11:02:17.620041,SYS_STATUS,,,,,,,16.382,0,100,,,,,
2026-03-27T11:02:17.622749,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:17.819079,ATTITUDE,,,,0.060571589,0.035982955,-1.337356567,,,,,,,,
2026-03-27T11:02:17.820334,GLOBAL_POSITION_INT,51.4936095,-1.7483096,165.72,,,,,,,,,,,
2026-03-27T11:02:17.821717,SYS_STATUS,,,,,,,16.365,0,100,,,,,
2026-03-27T11:02:17.825044,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:18.019096,ATTITUDE,,,,0.061661728,0.032078724,-1.34076488,,,,,,,,
2026-03-27T11:02:18.020317,GLOBAL_POSITION_INT,51.493612,-1.7483116,165.67,,,,,,,,,,,
2026-03-27T11:02:18.021461,SYS_STATUS,,,,,,,16.382,0,100,,,,,
2026-03-27T11:02:18.023907,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:18.218378,ATTITUDE,,,,0.05361966,0.022114709,-1.433791399,,,,,,,,
2026-03-27T11:02:18.219289,GLOBAL_POSITION_INT,51.4936145,-1.7483145,165.58,,,,,,,,,,,
2026-03-27T11:02:18.220389,SYS_STATUS,,,,,,,16.362,0,100,,,,,
2026-03-27T11:02:18.222883,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:18.418485,ATTITUDE,,,,0.084591255,0.0265898,-1.525290608,,,,,,,,
2026-03-27T11:02:18.419915,GLOBAL_POSITION_INT,51.4936167,-1.7483174,165.58,,,,,,,,,,,
2026-03-27T11:02:18.421502,SYS_STATUS,,,,,,,16.381,0,100,,,,,
2026-03-27T11:02:18.424392,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:18.618528,ATTITUDE,,,,-0.014023283,0.037611987,-1.574519753,,,,,,,,
2026-03-27T11:02:18.619386,GLOBAL_POSITION_INT,51.4936193,-1.7483203,165.55,,,,,,,,,,,
2026-03-27T11:02:18.621138,SYS_STATUS,,,,,,,16.381,0,100,,,,,
2026-03-27T11:02:18.623765,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:18.819005,ATTITUDE,,,,-0.033703625,0.006149051,-1.554851174,,,,,,,,
2026-03-27T11:02:18.820192,GLOBAL_POSITION_INT,51.4936216,-1.7483224,165.52,,,,,,,,,,,
2026-03-27T11:02:18.821568,SYS_STATUS,,,,,,,16.367,0,100,,,,,
2026-03-27T11:02:18.824399,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:19.018434,ATTITUDE,,,,0.074672453,-0.008441381,-1.535150409,,,,,,,,
2026-03-27T11:02:19.019449,GLOBAL_POSITION_INT,51.4936239,-1.7483239,165.52,,,,,,,,,,,
2026-03-27T11:02:19.020588,SYS_STATUS,,,,,,,16.384,0,100,,,,,
2026-03-27T11:02:19.023351,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:19.219223,ATTITUDE,,,,0.170313597,-0.111111008,-1.578215361,,,,,,,,
2026-03-27T11:02:19.220263,GLOBAL_POSITION_INT,51.4936261,-1.7483253,165.45,,,,,,,,,,,
2026-03-27T11:02:19.221387,SYS_STATUS,,,,,,,16.361,0,100,,,,,
2026-03-27T11:02:19.224265,RC_CHANNELS,,,,,,,,,,1105,,,,
2026-03-27T11:02:19.418983,ATTITUDE,,,,0.139813572,-0.22172907,-1.573934793,,,,,,,,
