timestamp,msg_type,lat,lon,alt,roll,pitch,yaw,voltage,current,battery_remaining,throttle
2026-03-10T19:47:06.420603,ATTITUDE,,,,-0.00951399840414524,-0.011408709920942783,-0.4695344567298889
2026-03-10T19:47:06.421476,GLOBAL_POSITION_INT,0.0,0.0,2.38,,,
2026-03-10T19:47:06.422508,SYS_STATUS,,,,,,,0.237,-0.01,-1,
2026-03-10T19:47:06.427094,RC_CHANNELS,,,,,,,,,,0
2026-03-10T19:47:06.618036,ATTITUDE,,,,-0.009495659731328487,-0.01145126298069954,-0.46963241696357727
2026-03-10T19:47:06.618862,GLOBAL_POSITION_INT,0.0,0.0,2.62,,,
2026-03-10T19:47:06.620014,SYS_STATUS,,,,,,,0.236,-0.01,-1,
2026-03-10T19:47:06.623528,RC_CHANNELS,,,,,,,,,,0
2026-03-10T19:47:06.818108,ATTITUDE,,,,-0.00945750717073679,-0.01148588303476572,-0.46979424357414246
2026-03-10T19:47:06.818972,GLOBAL_POSITION_INT,0.0,0.0,2.45,,,
2026-03-10T19:47:06.820120,SYS_STATUS,,,,,,,0.234,-0.01,-1,
2026-03-10T19:47:06.823184,RC_CHANNELS,,,,,,,,,,0
2026-03-10T19:47:07.018821,ATTITUDE,,,,-0.014475280418992043,-0.010496484115719795,-0.4954674243927002
2026-03-10T19:47:07.020589,GLOBAL_POSITION_INT,0.0,0.0,2.51,,,
2026-03-10T19:47:07.022141,SYS_STATUS,,,,,,,0.231,-0.01,-1,
2026-03-10T19:47:07.026946,RC_CHANNELS,,,,,,,,,,0
2026-03-10T19:47:07.219055,ATTITUDE,,,,-0.0668572261929512,0.18472151458263397,-0.43823373317718506
2026-03-10T19:47:07.220654,GLOBAL_POSITION_INT,0.0,0.0,2.34,,,
2026-03-10T19:47:07.221729,SYS_STATUS,,,,,,,0.233,-0.01,-1,
2026-03-10T19:47:07.225191,RC_CHANNELS,,,,,,,,,,0
2026-03-10T19:47:07.418411,ATTITUDE,,,,-0.01348890457302332,0.39715826511383057,-0.3967592716217041
2026-03-10T19:47:07.419466,GLOBAL_POSITION_INT,0.0,0.0,2.48,,,
2026-03-10T19:47:07.420739,SYS_STATUS,,,,,,,0.233,-0.01,-1,
2026-03-10T19:47:07.423985,RC_CHANNELS,,,,,,,,,,0
2026-03-10T19:47:07.618122,ATTITUDE,,,,0.0034879015292972326,0.5621997714042664,-0.3835544288158417
2026-03-10T19:47:07.618950,GLOBAL_POSITION_INT,0.0,0.0,2.31,,,
